"id","type","original_language","post_date","published","updated_date","location_name","address1","address2","city","province","postal_code","country","tags","featured","hidden","files","links","photos","videos","audio","latitude","longitude","reviewed_by","reviewed_at","verified","orginal_entry_id","friendly_id","recruitment_method","level_polarization","typical_purposes","facetoface_online_or_both","method_types","public_spectrum","open_limited","number_of_participants","scope_of_influence","participants_interactions","decision_methods","if_voting","facilitators","level_complexity","purpose_method","completeness","collections"
4534,"method","en","2016-08-09 00:00:00",True,"2020-06-01 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://webarchive.nationalarchives.gov.uk/+/http:/www.dfid.gov.uk/pubs/files/ppa-fata.pdf,\""\"",\""Pakistan Participatory Poverty Assessment: Federally Administered Tribal Areas (FATA) Report\"")"",""(https://opendocs.ids.ac.uk/opendocs/bitstream/handle/123456789/8345/IDSB_37_6_10.1111-j.1759-5436.2006.tb00329.x.pdf?sequence=1,\""John Gaventa and Andrea Cornwall\"",\""Challenging the Boundaries of the Possible: Participation, Knowledge and Power\"")"",""(http://www.caledonia.org.uk/pra.htm,\""\"",\""Participatory Reflection and Action Methods (caledonia.org)\"")""}","{""(https://s3.amazonaws.com/participedia.prod/c8686ca1-f6ca-4d5a-9106-fa36a1ee1d91,https://gpsaknowledge.org/wp-content/uploads/BlogJattra1.jpg,\""GPSA Knowledge Portal\"",\""The World Banks's approach to PRA involves citizens’ forums made up of representatives of poor and marginalised communities, half of whom are women\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"participatory-reflection-and-action","","moderate","{}","facetoface","{planning,research,community}","empower","open_to","{small,medium}","{neighbourhood,city/town}","{discussion,storytelling}","{idea,general,voting}","{preferential}","yes","low","{develop,deliver}","stub","{6492}"
4357,"method","en","2016-05-03 00:00:00",True,"2021-03-10 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://www.dpme.gov.za/Pages/default.aspx,DPME,\""South African Department Planning, Monitoring & Evaluation\"")"",""(http://www.blacksash.org.za/,\""Black Sash\"",\""Black Sash Official Website\"")"",""(https://cbm.blacksash.org.za/learn-about-cbm,\""\"",\""Black Sash - About Community-Based Monitoring\"")"",""(http://www.blacksash.org.za/images/docs/MAVC.pdf,\""Black Sash\"",\""The Black Sash Model of Community Based Monitoring 2016 Report\"")""}","{""(https://s3.amazonaws.com/participedia.prod/d3da1a19-202b-44fc-92f7-88edf00d682c,https://cbm.blacksash.org.za/learn-about-cbm,\""Black Sash\"",\""Black Sash CBM 8 Phases\"")""}","{""(https://www.youtube.com/watch?v=f72yVtpkW-Q,OpenUp,\""Black Sash Make All Voices Count Project with Code4SA\"")""}","{}",NULL,NULL,NULL,NULL,False,NULL,"the-black-sash-model-of-community-based-monitoring-cbm","","low","{}","facetoface","{evaluation,deliberative}","","open_to","{}","{neighbourhood,city/town}","{discussion,express}","{}","{}","no","","{make,develop,deliver}","partial_citations","{}"
13171,"method","en","2024-03-13 15:56:13.229802",False,"2024-03-13 15:56:13.229802","","","","","","","","{}",False,False,"{}","{}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","both","{community,deliberative}","","","{}","{}","{}","{}","{}","","","{}",NULL,"{}"
7385,"method","en","2021-04-16 20:21:05.09274",True,"2021-04-17 00:36:31.598616","","","","","","","","{}",False,False,"{}","{""(https://stemwijzer.nl/,\""\"",\""StemWijzer official website\"")""}","{""(https://s3.amazonaws.com/participedia.prod/3ca366e5-1e71-4c2f-8249-47b090f36956,https://tweedekamer2021.stemwijzer.nl/#/,\""\"",StemWijzer.jpg)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"stemwijzer","","high","{}","online","{informal_participation}","inform","open","{individuals}","{national}","{no_interaction,express}","{n/a}","{}","no","high","{develop}",NULL,"{}"
147,"method","en","2009-11-06 00:00:00",True,"2020-12-31 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://cdd.stanford.edu/what-is-deliberative-polling/,\""\"",\""CDD Stanford: What is deliberative polling?\"")"",""(https://www.circap.org/europolis.html,\""Centre for the Study of Political Change\"",\""EuroPolis: A deliberative polity-making project \"")""}","{""(https://s3.amazonaws.com/participedia.prod/96cfae6c-29bd-422c-8d69-03a07a8467a9_eli_1697-2_slide-899c21c6dbd54d0c0f80f194aea91bdb378c7279-s1600-c85.jpg,https://www.citsov.org/page/2/,\""Center for Global Development\"",\""\""\""Deliberative Polling comes to Tanzania\""\""\"")""}","{""(https://www.youtube.com/watch?v=n0-1sQMJ9cQ,\""CDD Stanford\"",\""What is Deliberative Polling®\"")""}","{}",NULL,NULL,NULL,NULL,False,NULL,"deliberative-polling","random","high","{}","facetoface","{deliberative,experiential}","consult","limited","{large,medium}","{national,regional,metropolitan}","{discussion,ask}","{opinion}","{}","","very_high","{make,develop,academic}","complete","{}"
7506,"method","en","2021-05-17 00:00:00",True,"2021-05-19 00:00:00","","","","","","","","{}",False,True,"{}","{}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","","{}","","","{}","{}","{}","{}","{}","","","{}","","{}"
5042,"method","en","2017-09-03 00:00:00",True,"2021-03-14 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.nwtwaterstewardship.ca/en/community-based-monitoring,\""NWT Water Stewardship\"",\""Community-based Monitoring | NWT Water Stewardship\"")"",""(http://www.fao.org/docrep/x5307e/x5307e00.htm#Contents,\""\"",\""The community's toolbox: The idea, methods and tools for participatory assessment, monitoring and evaluation in community forestry\"")""}","{""(https://s3.amazonaws.com/participedia.prod/4b66e24f-9cd5-40d7-97f9-5978fb15c792,https://i.ytimg.com/vi/rZEPWGPm5jI/maxresdefault.jpg,\""The Global Fund\"",\""Community-Based Monitoring\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"community-based-monitoring","","low","{}","facetoface","{evaluation}","","","{}","{neighbourhood,city/town}","{}","{}","{}","no","","{make,develop}","stub","{}"
5365,"method","en","2018-06-29 00:00:00",True,"2024-10-22 17:24:11.028613","","","","","","","","{}",False,False,"{}","{""(https://www.bangthetable.com/engagementhq-community-software/,\""\"",\""Engagement HQ \"")""}","{""(\""https://s3.amazonaws.com/participedia.prod/4db27a61-0629-408c-a6b0-599fb35bf7d5-Engagement HQ Sample Homepage\"",https://www.bangthetable.com/engagementhq-community-software/,\""Bang the Table\"",\""Engagement HQ Sample Homepage\"")""}","{}","{}",NULL,NULL,"",NULL,False,NULL,"engagement-hq-bang-the-table","","","{}","online","{collaborative,planning}","","open",NULL,"{no_geo,national}","{}","{idea,general}","{}","","","{}","stub","{}"
5450,"method","en","2010-09-29 00:00:00",True,"2020-09-01 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.jstor.org/stable/43664108?seq=1#metadata_info_tab_contents,\""Thamy Pogrebinschi and David Samuels\"",\""The Impact of Participatory Democracy: Evidence from Brazil's National Public Policy Conferences\"")"",""(https://ecpr.eu/filestore/paperproposal/eb28b48b-f196-4ea1-b9b1-42a869acb79f.pdf,\""Thamy Pogrebinschi\"",\""Participation as Representation: Democratic Policymaking in Brazil\"")""}","{""(https://s3.amazonaws.com/participedia.prod/059c09c8-a8fe-4cf0-86b6-6dfaac382360_33710542_1741042065977156_2440836245098594304_o.jpg,\""\"",\""Direitos Humanos Brasil Facebook\"",\""Brazil Human Rights Conference\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"national-public-policy-conferences-brazil","","polarized","{}","facetoface","{collaborative,deliberative}","involve","open_to","{large}","{national,regional}","{discussion,express}","{voting,general}","{}","yes","","{make,make_influence,develop}","complete","{}"
5433,"method","en","2018-09-15 00:00:00",True,"2020-01-20 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.nature.com/scitable/ebooks/english-communication-for-scientists-14053993/126085065,\""\"",\""English Communication for Scientists - Panel Discussions\"")""}","{""(https://s3.amazonaws.com/participedia.prod/1f5dbc71-d430-44ff-8b3c-31bce9047f8f_1024px-Panel_discussion_Lindau_Nobel_Laureate_Meeting_2012.JPG,\""\"",\""Markus Pössel [CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0)], from Wikimedia Commons\"",\""\""\""Panel discussion Lindau Nobel Laureate Meeting 2012\""\"" \"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"panel-discussion","not","moderate","{}","facetoface","{deliberative,public_meetings}","inform","both","{medium,large}","{}","{ask,listenwatch,discussion}","{n/a}","{}","yes","","{make}","stub","{}"
12324,"method","en","2023-02-24 09:51:12.90512",False,"2023-02-24 09:51:12.90512","","","","","","","","{}",False,False,"{}","{""(https://bepartforum.org,\""Council of Europe/ISIG\"",\""BePART Forum\"")""}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"captive","not","{}","online","{research,community,deliberative}","collaborate","open","{}","{}","{discussion,formal}","{}","{}","yes","","{}",NULL,"{}"
529,"method","en","2012-02-26 00:00:00",True,"2020-01-29 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://archive.unu.edu/hq/library/Collection/PDF_files/CRIS/PMT.pdf,\""\"",\""Participatory methods toolkit: A practitioner’s manual\"")"",""(https://www.researchgate.net/publication/222606594_Scenario_workshops_A_participatory_approach_to_sustainable_urban_living,\""\"",\""Scenario workshops: A participatory approach to sustainable urban living?\"")"",""(https://www.slideshare.net/adgo/scenario-building-workshop-how-to-build-and-use-scenarios,\""Adam Vigdor Gordon\"",\""Scenario Building Workshop - How to Build and Use Scenarios\"")""}","{""(https://s3.amazonaws.com/participedia.prod/a39a06e9-b831-4132-9165-da1cc9429bcc_Nightingales-Scenario-team.jpg,https://goo.gl/kWB2bp,\""HIT Foundation \"",\""Scenario Workshop\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"scenario-workshop","appointment","moderate","{}","facetoface","{deliberative,planning}","","limited","{medium,small}","{city/town}","{discussion,listenwatch,express}","{idea,general}","{}","yes","moderate","{make,develop}","complete","{}"
181,"method","en","2010-12-06 00:00:00",True,"2020-01-25 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://books.google.ca/books?hl=en&lr=&id=Gpum52w8bzwC&oi=fnd&pg=PA4&dq=socratic+cafe+and+democracy&ots=HiMks93M14&sig=KGYdmS0qbMer78PRHveJeO0Eyvs&redir_esc=y#v=onepage&q=socratic%20cafe%20and%20democracy&f=false,\""Christopher Phillips \"",\""Socrates Cafe: A Fresh Taste of Philosophy: A Fresh Taste of Philosophy\"")"",""(https://www.socratescafe.com/?page_id=84,\""\"",\""Socrates Café website\"")"",""(https://www.katherinecadwell.com/what-is-a-socrates-caf,\""\"",\""Strategies for Classroom Dialogue: Design of the Socrates Café \"")"",""(https://www.researchgate.net/publication/280948348_Discussions_in_a_Socrates_Cafe_Implications_for_Critical_Thinking_in_Teacher_Education,\""Jody Piro and Gina Anderson\"",\""Journal Article - Discussions in a Socrates Café: Implications for Critical Thinking in Teacher Education\"")"",""(http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.834.3059&rep=rep1&type=pdf,\""Jody Piro and Gina Anderson\"",\""Journal Article - A Socratic Café for Critical Inquiry\"")"",""(https://philpapers.org/rec/PHISCA-3,\""Christopher Phillips \"",\""Socrates café: an effective mechanism for realising a more participatory democracy? (Chris Phillips)\"")""}","{""(https://s3.amazonaws.com/participedia.prod/070a9054-f739-46ce-9194-9989c7589228,https://www.valleyreporter.com/index.php/news/schools/12257-socrates-cafe-raises-questions,\""Christopher Keating\"",\""Harwood students and community members partake in a Socratic café on privacy and security in America, incl. Chris Phillips\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"socratic-cafs","","moderate","{}","facetoface","{experiential}","","open","{small,medium}","{neighbourhood,city/town}","{ask,discussion}","{n/a}","{}","yes","moderate","{develop}","partial_citations","{}"
7802,"method","en","2021-11-19 00:00:00",True,"2021-11-23 16:10:36.905343","","","","","","","","{}",False,True,"{}","{""(http://www.thetecfixer.com/ipad-repair/,\""\"",\""Ipad Screen Repair Near Me\"")"",""(http://www.thetecfixer.com/smartphone-repair/,\""\"",\""Phone Screen Repair Toronto\"")""}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","","{}","","","{}","{}","{}","{}","{}","","","{}","","{}"
185,"method","en","2010-06-08 00:00:00",True,"2020-07-21 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://www.robertsrules.org/,\""\"",RobertsRules.org)"",""(http://www.rulesonline.com/,\""\"",\""Robert's Rules of Order Online\"")"",""(https://www.robertsrules.com/default.html,\""\"",\""The Official Robert’s Rules of Order Web Site\"")"",""(https://www.jstor.org/stable/3317405?casa_token=0sWTP7nHV20AAAAA%3AFV6oKhf7_ORx9C5eB2x0SWQddxs1wav9ebb6N8b7memQtjAJ9mp_RwJyDCqNyY9UQ0XY0SQP7PGdumeOT2DcOmee1lm9qZI1CyApfX0U7RoKQeIhTGeU&seq=1#metadata_info_tab_contents,\""Robert Roy Reed\"",\""Journal Article - Are Robert's Rules of Order Counterrevolutionary?: Rhetoric and the Reconstruction of Portuguese Politics\"")"",""(http://sevengen.thefactoryadvertising.com/wp-content/uploads/2016/07/comparison_of_robert_s_rules_of_order_consensus_process_and_dynamic_facilitation.pdf,\""Tom Atlee and Rosa Zubizarreta\"",\""Comparison of Robert's Rules of Order, Consensus Process and Dynamic Facilitation\"")"",""(http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.6.8874&rep=rep1&type=pdf,\""Henry Prakken\"",\""Formalizing Robert's Rules of Order: An Experiment in Automated Mediation of Group Decision-Making\"")"",""(https://journals.sagepub.com/doi/abs/10.1177/088610998600100206?casa_token=5Ae-Yw2BJdQAAAAA:GkMi1F3N4fBjEpVwHliGtEQZWgHMfG2fsYCud3Gjovixy8CoxOQGZobLMOaItjqBPC8oYDcqbht7ug,\""Anne Minahan\"",\""\""\""Martha's Rules\""\"": An Alternative to Robert's Rules of Order\"")"",""(https://books.google.ca/books?hl=en&lr=&id=DPK9nThKOJYC&oi=fnd&pg=PT6&dq=parliamentary+procedure&ots=BuiiEjZBiU&sig=-5Kf70UVtv-o3vBBTsIEf7C_-AA&redir_esc=y#v=onepage&q=parliamentary%20procedure&f=false,\""Nancy Sylvester\"",\""The Complete Idiot's Guide to Robert's Rules, 2nd Edition\"")""}","{""(https://s3.amazonaws.com/participedia.prod/1a25d47d-4d3c-48af-9320-938d1192f445,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DYfeKVFbgnWM&psig=AOvVaw0lx7upCRSp1II5nyQBkla3&ust=1595386792604000&source=images&cd=vfe&ved=0CA0QjhxqFwoTCOjTpYut3eoCFQAAAAAdAAAAABAT,\""National FFA Organization\"",\""National FFA 2016 Competition on Parliamentary Procedure\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"roberts-rules-of-order","","moderate","{}","facetoface","{deliberative,experiential}","","both","{}","{organization,city/town}","{discussion,negotiation,ask}","{voting}","{majoritarian,plurality}","yes","","{develop,make_influence,make}","complete","{}"
1257,"method","en","2013-08-26 00:00:00",True,"2022-07-15 15:09:26.321176","","","","","","","","{}",False,False,"{}","{""(http://deeba.se/,\""\"",\""\"")""}","{""(https://s3.amazonaws.com/participedia.prod/3d42e39b-f554-48dc-9841-8052d286ac0c,\""\"",\""\"",7b012f9926795.560dc81f9a910.jpg)""}","{""(https://vimeo.com/70365872,\""\"",\""\"")""}","{}",NULL,NULL,"",NULL,False,NULL,"deebase","","","{}","","{}","","","{}","{multinational}","{}","{}","{}","no","","{}","","{}"
6340,"method","en","2020-01-01 00:00:00",True,"2020-01-08 00:00:00","","","","","","","","{}",False,False,"{""(https://s3.amazonaws.com/participedia.prod/22816d9a-12e2-4abe-8dd4-586cb6931fbb,\""\"",\""Titus Alexander\"",\""Network  accelerator-for people's voices - outline approach-v2.pdf\"")"",""(https://s3.amazonaws.com/participedia.prod/e326af8b-01c6-49e0-a593-50978f06b248,\""\"",\""\"",\""Network  accelerator-for people's voices - outline approach-v2.pdf\"")"",""(https://s3.amazonaws.com/participedia.prod/de6916b3-8553-4d3e-a49f-33ab9e2257b2,\""\"",\""\"",\""Network  accelerator-for people's voices - outline approach-v2.pdf\"")"",""(https://s3.amazonaws.com/participedia.prod/505462da-3bdd-4ec9-86e2-b5c04492bc94,\""\"",\""\"",\""Network  accelerator-for people's voices - outline approach-v2.pdf\"")""}","{}","{""(https://s3.amazonaws.com/participedia.prod/05d97f00-579f-47a2-a888-7f4e94d211a4,https://drive.google.com/open?id=1Z9gmLZRTjOJ0No3GrFjqa96XEO3U3Rdc,\""Titus Alexander\"",\""Dot voting on an issue map\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"160382","","","{}","facetoface","{community,deliberative,collaborative}","involve","","{}","{}","{}","{}","{}","","","{}","stub","{}"
985,"method","en","2013-05-30 00:00:00",True,"2019-12-08 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://openresearch.ocadu.ca/id/eprint/1372/7/Chan_Jennifer_2016_Mdes_SFI_MRP.pdf,\""Jennifer Chan\"",\""A Tool for the Public Policy Process & Stakeholder Engagement: \"")""}","{""(https://s3.amazonaws.com/participedia.prod/a1eb44fb-539c-41cb-9e24-fdc45b0102b9_171020_CMTP_Stakeholder_Postcard_Graphic_only.png,https://goo.gl/pxQ738,\""Center for Medical Technology Policy\"",\""\"")"",""(https://s3.amazonaws.com/participedia.prod/c959ef5f-fdfe-4feb-bae7-b0641f5fc1a4_stakeholder-involvement-1140x640.jpg,https://goo.gl/oMfb2T,\""International Atomic Energy Agency\"",\""Stakeholder Involvement\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"stakeholder-group-process","","","{consultation_ie_to_advise_decision_makers,cogovernance_ie_to_share_decision_making_with_public_authorities,collaborative_delivery_of_public_services_with_public_authorities}","both","{collaborative,deliberative}","consult","limited","{large}","{national,city/town}","{discussion,ask,express}","{opinion,general,voting}","{}","yes","","{make,make_influence}","stub","{}"
5402,"method","en","2018-07-19 00:00:00",True,"2019-11-22 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://www.forumfed.org/library/panchayati-raj-in-india-are-they-really-successful-in-participatory-decision-making/,\""\"",\""Panchayati Raj in India: Are They Really Successful in Participatory Decision-Making?\"")"",""(http://www.freepressjournal.in/editorspick/twenty-five-years-of-panchayati-raj/1207766,\""Ajit Ranade\"",\""Twenty five years of Panchayati Raj\"")""}","{""(https://s3.amazonaws.com/participedia.prod/24a7506c-87bd-47a4-b554-9cf18de73d1a_maruti_panchayat_20120806.jpg,\""\"",\""Manoj Kumar/Outlook India\"",\""Panchayat Raj\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"panchayati-raj","election","","{}","facetoface","{deliberative}","empower","both","{}","{neighbourhood,city/town}","{discussion}","{}","{}","","","{deliver,develop}","partial_editing","{}"
