id,type,post_date,updated_date,location_name,city,province,country,country_best,city_best,approaches,method_types,tools_techniques_types,specific_methods_tools_techniques,primary_org_id,missing_org,missing_methods,missing_country
7081,case,2020-09-29 00:00:00,2020-10-10 00:00:00,,,,Ecuador,Ecuador,Unknown,{coproduction_form},"{collaborative,community}",{inform},"{183,4328}",4312.0,0,0,0
6980,case,2020-09-17 00:00:00,2020-10-10 00:00:00,,,,Brazil,Brazil,Unknown,"{independent,evaluation}",{collaborative},"{plan,inform}",{5098},,1,0,0
8360,case,2022-07-12 00:00:00,2023-09-04 12:52:58.159615,,Espoo,,Finland,Finland,Espoo,{},{},{},{},,1,1,0
12521,case,2023-05-14 05:20:53.873412,2023-05-14 05:20:53.873412,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5569,case,2018-12-09 00:00:00,2019-11-11 00:00:00,,,,,Unknown,Unknown,{research},{deliberative},{},{457},,1,0,1
12451,case,2023-05-05 21:37:20.997989,2023-04-17 15:22:35.509,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5515,case,2018-11-28 00:00:00,2020-11-11 00:00:00,Nicaragua,,,Nicaragua,Nicaragua,Nicaragua,{research},{research},{collect},{5179},,1,0,0
5979,case,2019-07-24 00:00:00,2020-10-13 00:00:00,,,Santa Fe Province,Argentina,Argentina,Unknown,{consultation},{planning},{collect},{4328},,1,0,0
5971,case,2019-07-17 00:00:00,2020-10-13 00:00:00,,,,Chile,Chile,Unknown,"{coproduction,civil,citizenship}","{participantled,longterm,collaborative}","{propose,plan,legislation}","{5079,5368,4380}",,1,0,0
5831,case,2019-06-09 00:00:00,2020-10-12 00:00:00,,,Antioquia,Colombia,Colombia,Unknown,"{independent,social}","{collaborative,community}",{},{4328},,1,0,0
12535,case,2023-05-21 01:10:28.53914,2023-05-21 01:10:28.53914,,Dubai,Dubai,United Arab Emirates,United Arab Emirates,Dubai,{},{},{},{},,1,1,0
8094,case,2022-03-20 22:12:58.077881,2022-03-21 23:46:21.691993,,,,Chile,Chile,Unknown,"{advocacy,citizenship,leadership}","{collaborative,community}","{facilitate,propose}",{},,1,1,0
12826,case,2023-09-25 18:21:29.384208,2023-09-25 18:21:29.384208,,Dubai,Dubai,United Arab Emirates,United Arab Emirates,Dubai,{},{},{},{},,1,1,0
8092,case,2022-03-19 00:00:00,2022-07-21 17:02:08.583583,,,,Kenya,Kenya,Unknown,"{citizenship,consultation}",{},"{inform,facilitate,recruit}",{},,1,1,0
8091,case,2022-03-18 00:00:00,2022-05-12 17:49:32.027745,,,,Hong Kong,Hong Kong,Unknown,{protest},{protest},{},{},,1,1,0
8090,case,2022-03-18 00:00:00,2022-05-12 17:45:14.003353,,,,Hong Kong,Hong Kong,Unknown,{protest},{protest},{inform},{},,1,1,0
12611,case,2023-06-20 04:24:11.893725,2023-06-20 04:24:11.893725,,,Kansas,United States,United States,Unknown,{},{},{},{},,1,1,0
13063,case,2024-01-16 12:20:22.347582,2024-01-16 12:20:22.347582,,,,Morocco,Morocco,Unknown,{citizenship},{participantled},"{collect,facilitate}",{},,1,1,0
6412,case,2020-02-10 00:00:00,2020-10-01 10:18:58.875269,,,Guayas,Ecuador,Ecuador,Unknown,{independent},"{collaborative,community}","{facilitate,propose}",{},,1,1,0
7082,case,2020-09-29 00:00:00,2020-10-10 00:00:00,,,,Argentina,Argentina,Unknown,{independent},"{community,collaborative}",{propose},{4595},,1,0,0
8089,case,2022-03-18 00:00:00,2022-05-12 17:04:26.908821,,Mexico City,Mexico City,Mexico,Mexico,Mexico City,{citizenship},{},{},{},,1,1,0
13064,case,2024-01-16 14:06:25.552578,2024-01-16 14:28:40.721114,,Bruxelles,Bruxelles,Belgique,Belgique,Bruxelles,{coproduction},{longterm},{plan},{},,1,1,0
7078,case,2020-09-29 00:00:00,2020-10-10 00:00:00,,,,Ecuador,Ecuador,Unknown,"{civil,advocacy}","{collaborative,planning}",{propose},{5179},,1,0,0
8088,case,2022-03-18 00:00:00,2022-05-12 17:09:29.898176,,,,Chile,Chile,Unknown,{direct},{},{},{},,1,1,0
7076,case,2020-09-29 00:00:00,2020-10-10 00:00:00,,,,Guatemala,Guatemala,Unknown,"{consultation,civil}","{collaborative,deliberative}","{facilitate,propose}",{},,1,1,0
8087,case,2022-03-18 00:00:00,2022-05-12 17:01:02.046604,,Oxford,Mississippi,United States,United States,Oxford,{},{planning},{recruit},{},,1,1,0
8086,case,2022-03-18 00:00:00,2022-05-12 16:59:56.562685,,,West Virginia,United States,United States,Unknown,{protest},{protest},{inform},{},,1,1,0
12987,case,2023-12-13 20:44:59.762256,2024-08-14 03:54:14.292999,,Vancouver,British Columbia,Canada,Canada,Vancouver,{},{},{},{},,1,1,0
5714,case,2019-03-29 00:00:00,2020-06-14 00:00:00,UK,,,United Kingdom,United Kingdom,UK,{consultation},"{deliberative,participantled}","{facilitate,collect}","{5179,560}",,1,0,0
7019,case,2020-09-24 00:00:00,2020-09-26 00:00:00,,,,Malawi,Malawi,Unknown,"{civil,independent}",{},{inform},{},,1,1,0
12634,case,2023-06-26 08:50:18.613282,2023-06-26 08:50:18.613282,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6211,case,2019-10-21 00:00:00,2019-10-31 00:00:00,,Buffalo,New York,United States,United States,Buffalo,{},{},{},{},,1,1,0
5865,case,2019-06-17 00:00:00,2020-03-29 00:00:00,,,Minnesota,United States,United States,Unknown,{consultation},{deliberative},"{facilitate,propose,recruit}","{155,566,560,5507}",260.0,0,0,0
13311,case,2024-06-09 17:00:38.417713,2024-06-09 17:00:38.417713,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8049,case,2022-03-13 00:00:00,2022-07-25 19:57:13.520531,,,,El Salvador,El Salvador,Unknown,"{consultation,research}",{public_meetings},"{facilitate,recruit,inform}",{},,1,1,0
5705,case,2019-03-29 00:00:00,2020-02-18 00:00:00,UK,,,United Kingdom,United Kingdom,UK,{consultation},"{deliberative,participantled}","{facilitate,inform}",{566},,1,0,0
8046,case,2022-03-11 00:00:00,2022-05-12 16:44:51.820214,,Little Rock,Arkansas,United States,United States,Little Rock,{cogovernance},{community},{inform},{},,1,1,0
13065,case,2024-01-16 14:57:36.044122,2024-01-23 13:15:18.457389,,Bruxelles,Bruxelles,Belgique,Belgique,Bruxelles,"{coproduction,consultation}",{},"{collect,propose}",{},,1,1,0
8045,case,2022-03-11 00:00:00,2022-05-12 16:45:14.758741,,Little Rock,Arkansas,United States,United States,Little Rock,{civil},{community},{recruit},{},,1,1,0
6976,case,2020-09-17 00:00:00,2020-09-24 00:00:00,,,,United States,United States,Unknown,{advocacy},{protest},{},"{4426,4939}",,1,0,0
8044,case,2022-03-11 00:00:00,2022-05-12 16:56:50.396306,,Raleigh,North Carolina,United States,United States,Raleigh,{leadership},{},{},{},,1,1,0
120,case,2011-07-13 09:58:35,2019-10-30 07:09:40.365598,,Colle di Val d'Elsa,,Italy,Italy,Colle di Val d'Elsa,{cogovernance},{public},"{manage,facilitate}","{146,560,4298,4324}",5081.0,0,0,0
6970,case,2020-09-12 00:00:00,2020-10-24 00:00:00,,,,Denmark,Denmark,Unknown,"{consultation,social}",{deliberative},"{facilitate,recruit,propose}","{560,163}",4851.0,0,0,0
506,case,2012-01-20 00:00:00,2020-06-02 00:00:00,,Utrecht,,Netherlands,Netherlands,Utrecht,"{citizenship,cogovernance}","{public,deliberative}","{manage,propose,facilitate}","{146,4298,560,4324}",,1,0,0
8042,case,2022-03-10 00:00:00,2022-05-09 09:27:13.649514,,,Colorado,United States,United States,Unknown,{research},{deliberative},"{collect,facilitate,plan}",{},488.0,0,1,0
6963,case,2020-09-12 00:00:00,2020-10-24 00:00:00,,,,Denmark,Denmark,Unknown,"{consultation,social}","{deliberative,experiential,planning}","{facilitate,recruit,propose}","{163,560}",4851.0,0,0,0
6946,case,2020-09-09 00:00:00,2020-10-22 00:00:00,,,,Denmark,Denmark,Unknown,{consultation},"{deliberative,public_meetings}","{facilitate,recruit,propose}","{560,5179,5086}",4851.0,0,0,0
12904,case,2023-11-01 00:00:00,2023-11-06 17:07:59.487,,Cape Town,Western Cape,South Africa,South Africa,Cape Town,"{coproduction,consultation,cogovernance}","{deliberative,community,participantled}","{facilitate,plan,propose}","{155,4426,147,146,5179}",,1,0,0
6915,case,2020-09-03 00:00:00,2020-10-21 00:00:00,,Brussels,Brussels,Belgium,Belgium,Brussels,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,154}",4330.0,0,0,0
8039,case,2022-03-09 00:00:00,2022-05-12 16:54:48.903938,,Deer Park,Texas,United States,United States,Deer Park,{consultation},{community},{legislation},{},,1,1,0
13330,case,2024-07-04 07:29:18.966889,2024-07-04 07:29:18.966889,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8038,case,2022-03-09 18:13:58.551641,2022-03-30 21:22:50.696463,,,,,Unknown,Unknown,"{leadership,social}","{informal,deliberative}","{collect,facilitate}",{},488.0,0,1,1
8037,case,2022-03-09 00:00:00,2022-05-12 16:57:25.61864,,,,Peru,Peru,Unknown,{coproduction},{community},{manage},{},,1,1,0
8036,case,2022-03-09 00:00:00,2022-05-12 16:55:56.375603,,Memphis,Tennessee,United States,United States,Memphis,{leadership},{community},{facilitate},{},,1,1,0
5676,case,2019-03-27 00:00:00,2021-01-14 00:00:00,UK,,,United Kingdom,United Kingdom,UK,"{consultation,research}",{deliberative},"{inform,facilitate,collect}",{5179},6679.0,0,0,0
13152,case,2024-02-27 11:02:46.336191,2024-02-27 11:02:46.336191,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
13155,case,,2024-02-28 17:57:22.398,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
4205,case,2015-04-24 11:02:55,2018-10-26 00:53:17.501035,Manassas,,Virginia,United States,United States,Manassas,{},{},{},{},,1,1,0
13348,case,2024-07-13 19:48:44.78638,2024-07-13 19:48:44.78638,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6466,case,2020-04-03 00:00:00,2020-10-04 00:00:00,,,,Costa Rica,Costa Rica,Unknown,"{advocacy,consultation}",{},{},{},,1,1,0
5936,case,2019-07-06 00:00:00,2019-11-16 00:00:00,,Yarralumla,Australian Capital Territory,Australia,Australia,Yarralumla,"{coproduction_form,coproduction}","{collaborative,deliberative}","{facilitate,propose}",{},,1,1,0
6851,case,2020-08-20 00:00:00,2020-08-24 00:00:00,,Altmünster,Upper Austria,Austria,Austria,Altmünster,{consultation},{deliberative},"{facilitate,recruit,propose}","{6227,4345,154}",,1,0,0
6009,case,2019-08-10 00:00:00,2019-08-10 19:12:31.248416,,Sedona,Arizona,United States,United States,Sedona,{},{},{},{},,1,1,0
5520,case,2018-11-28 00:00:00,2020-08-12 00:00:00,Ghana,,,Ghana,Ghana,Ghana,"{direct,coproduction_form,advocacy}",{internal},{},{4934},,1,0,0
13332,case,2024-07-11 00:00:00,2024-08-03 22:11:25.039,,,,Tanzania,Tanzania,Unknown,{},{},{},{},,1,1,0
6320,case,2019-12-01 00:00:00,2019-12-12 00:00:00,,Glasgow,Scotland,United Kingdom,United Kingdom,Glasgow,{},{},{},{},,1,1,0
8030,case,2022-03-05 00:00:00,2022-07-22 15:31:08.445831,,Greensboro,North Carolina,United States,United States,Greensboro,"{citizenship,social,consultation}","{community,research,public_meetings}","{inform,facilitate,recruit}",{},,1,1,0
12937,case,2023-12-04 01:24:31.310663,2023-12-04 01:37:33.327165,,,Osun,Nigeria,Nigeria,Unknown,{},{},{},{},,1,1,0
12945,case,2023-12-05 20:03:26.110759,2023-12-05 20:03:26.110759,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12940,case,,2023-12-04 23:15:33.309,,,,,Unknown,Unknown,{},{},{},{},12818.0,0,1,1
12948,case,2023-12-08 01:17:00.415961,2023-12-08 01:17:00.415961,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5677,case,2019-03-27 00:00:00,2020-07-04 00:00:00,UK,,,United Kingdom,United Kingdom,UK,"{consultation,citizenship}","{deliberative,experiential,planning}","{facilitate,inform,collect}","{5179,565}",6679.0,0,0,0
143,case,2011-10-29 16:35:33,2017-06-16 08:37:41,,,Livorno,Italy,Italy,Unknown,{},{},{},{},,1,1,0
1211,case,2013-07-26 11:13:12,2019-01-22 03:22:33.357805,,Stockton-on-Tees,County Durham,United Kingdom,United Kingdom,Stockton-on-Tees,{},{},{},{},,1,1,0
7758,case,2024-01-16 17:44:42.896,2024-01-16 17:44:42.896,,,,Canada,Canada,Unknown,"{consultation,research}","{public_meetings,evaluation,informal}","{collect,inform,facilitate}",{},,1,1,0
5838,case,2019-06-10 00:00:00,2020-08-04 00:00:00,,Salem,Oregon,United States,United States,Salem,"{research,citizenship}",{deliberative},"{inform,legislation,recruit}","{5097,164,592,560}",252.0,0,0,0
12951,case,2023-12-10 06:24:46.829331,2023-12-10 06:24:46.829331,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6756,case,2020-07-21 00:00:00,2020-08-03 00:00:00,,Sagamihara,Kanagawa,Japan,Japan,Sagamihara,{consultation},"{deliberative,planning}","{facilitate,recruit,propose}",{560},,1,0,0
12954,case,2023-12-10 20:24:19.655296,2023-12-10 20:24:19.655296,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6779,case,2020-07-27 00:00:00,2020-08-03 00:00:00,,,Overijssel,Netherlands,Netherlands,Unknown,"{consultation,cogovernance}",{deliberative},"{facilitate,recruit,propose}","{560,5086,167}",,1,0,0
6203,case,2019-10-21 00:00:00,2019-10-31 00:00:00,,Evanston,Illinois,United States,United States,Evanston,{},{},{},{},,1,1,0
573,case,2012-04-24 00:00:00,2019-12-31 00:00:00,,,,Australia,Australia,Unknown,"{consultation,informal_engagement,citizenship}",{participantled},{inform},{566},,1,0,0
6757,case,2020-07-21 00:00:00,2020-08-03 00:00:00,,Mitaka,Tokyo,Japan,Japan,Mitaka,{consultation},"{deliberative,planning}","{facilitate,recruit}","{560,154}",,1,0,0
12590,case,2023-06-12 16:08:35.817154,2023-06-12 16:08:35.817154,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6125,case,2019-10-06 00:00:00,2019-10-06 17:33:17.671509,,Brussels,Brussels,Belgium,Belgium,Brussels,{},{},{},{},,1,1,0
6013,case,2019-08-13 00:00:00,2019-08-14 17:09:33.494899,,Soruco,Región de Coquimbo,Chile,Chile,Soruco,{},{},{},{},,1,1,0
1221,case,2013-07-26 13:17:28,2019-01-27 01:45:44.435075,Merseyside,St Helens,,United Kingdom,United Kingdom,St Helens,{},{},{},{},,1,1,0
12449,case,2023-05-04 19:36:02.595,2023-05-04 19:36:02.595,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12601,case,2023-06-16 06:36:23.225261,2023-06-16 06:36:23.225261,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
13207,case,2024-03-21 04:16:22.868888,2024-03-21 04:16:22.868888,,,,Taiwan,Taiwan,Unknown,{},{},{},{},,1,1,0
12604,case,2023-06-17 04:51:49.525992,2023-06-17 04:51:49.525992,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
1186,case,2013-07-22 00:00:00,2017-08-10 00:00:00,Newcastle upon Tyne,Newcastle,,United Kingdom,United Kingdom,Newcastle,{},{},{},{},,1,1,0
4666,case,2016-11-24 01:36:49,2019-03-06 16:55:25.288039,La Tabacalera,Madri,Madrid,Spain,Spain,Madri,{},{},{},{},,1,1,0
12587,case,2023-06-09 00:00:00,2023-06-12 14:53:06.765,,Oxford,England,United Kingdom,United Kingdom,Oxford,{},{},{},{},,1,1,0
4619,case,2016-10-04 13:28:45,2024-03-26 15:53:21.357902,Sarıyer,Istanbul,,Turkey,Turkey,Istanbul,"{cogovernance,coproduction_form,coproduction}","{public_meetings,participantled}","{propose,plan,facilitate}",{},,1,1,0
7701,case,2021-09-25 00:00:00,2024-03-17 16:30:33.305922,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8019,case,2022-02-18 15:23:30.997947,2022-02-18 15:54:03.909098,,Köniz,Canton of Bern,Switzerland,Switzerland,Köniz,{},{deliberative},{},{},,1,1,0
13173,case,2024-03-18 15:01:05.412913,2024-03-18 15:01:05.412913,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12969,case,2023-12-12 01:39:24.657485,2023-12-12 02:58:24.376814,,,,United States,United States,Unknown,"{protest,advocacy,social}","{protest,community}",{propose},{},,1,1,0
12666,case,2023-07-12 03:37:36.970053,2023-07-12 03:37:36.970053,,Dubai,Dubai,United Arab Emirates,United Arab Emirates,Dubai,{},{},{},{},,1,1,0
6744,case,2020-07-18 00:00:00,2020-08-03 00:00:00,,Mitaka,Tokyo,Japan,Japan,Mitaka,{consultation},"{deliberative,planning}","{facilitate,recruit}","{560,160}",,1,0,0
12676,case,2023-07-17 07:56:26.212199,2023-07-17 07:56:26.212199,,,,Netherlands,Netherlands,Unknown,{},{},{},{},,1,1,0
12609,case,2023-06-19 18:27:28.580322,2023-06-19 18:27:28.580322,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12316,case,2023-05-04 21:05:27.681684,2024-08-29 16:01:16.699511,,Kabul,Kabul,Afghanistan,Afghanistan,Kabul,"{cogovernance,consultation,research}","{collaborative,deliberative,longterm}","{inform,propose,facilitate_decisionmaking}",{},,1,1,0
13405,case,2024-08-22 11:56:52.330599,2024-08-22 11:56:52.330599,,,County Dublin,Ireland,Ireland,Unknown,"{cogovernance,social}","{deliberative,participantled}","{facilitate,propose,facilitate_decisionmaking}",{580},5796.0,0,0,0
12986,case,2023-12-13 13:14:17.300907,2023-12-13 13:14:17.300907,,Bruxelles,Bruxelles,Belgique,Belgique,Bruxelles,{consultation},{collaborative},{collect},{},,1,1,0
12286,case,2023-12-14 18:15:09.419,2023-12-14 18:15:09.419,,,Washington,United States,United States,Unknown,{},{},{},{},,1,1,0
8182,case,2023-12-14 18:15:35.047,2023-12-14 18:15:35.047,,Seattle,Washington,United States,United States,Seattle,{},{},{},{},,1,1,0
2842,case,2014-05-02 00:00:00,2022-02-09 18:08:03.01539,,Enschede,,Netherlands,Netherlands,Enschede,"{social,consultation}","{public,community,deliberative}","{manage,plan}",{4317},,1,0,0
8018,case,2022-02-09 00:00:00,2022-09-20 08:41:03.563046,,Parkes,Australian Capital Territory,Australia,Australia,Parkes,{},{},{},{},,1,1,0
13226,case,2024-04-07 23:04:13.213883,2024-04-07 23:04:13.213883,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
13043,case,2024-01-10 13:38:38.384669,2024-01-10 13:38:38.384669,,Bruxelles,Bruxelles,Belgique,Belgique,Bruxelles,{},{},{},{},,1,1,0
8017,case,2022-02-09 09:52:07.926468,2022-03-30 21:24:08.232232,,Douglas,Queensland,Australia,Australia,Douglas,{},{},{},{},,1,1,0
12463,case,2023-04-23 17:59:13.552152,2023-04-23 17:59:13.552152,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6672,case,2020-07-01 00:00:00,2020-08-03 00:00:00,,,South Australia,Australia,Australia,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{5179,560,4939}",4536.0,0,0,0
7395,case,2021-04-21 00:00:00,2022-02-07 21:22:47.275499,,Durham,North Carolina,United States,United States,Durham,"{cogovernance,consultation,direct}","{public,deliberative}","{manage,facilitate_decisionmaking}","{146,4313}",,1,0,0
13053,case,2024-01-15 13:13:07.22,2024-01-15 13:13:07.22,,,,France,France,Unknown,{},{},{},{},,1,1,0
5592,case,2019-01-28 00:00:00,2020-11-22 00:00:00,,,,,Unknown,Unknown,{consultation},{},{},{},,1,1,1
13048,case,2024-01-11 00:00:00,2024-01-12 22:04:17.338,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6420,case,2020-02-21 00:00:00,2020-03-06 00:00:00,,Quito,Provinz Pichincha,Ecuador,Ecuador,Quito,{cogovernance},{},{},{},,1,1,0
6322,case,2019-12-02 00:00:00,2020-10-01 10:03:12.290704,,,,Ecuador,Ecuador,Unknown,{},{},{},{},,1,1,0
1128,case,2013-06-27 00:00:00,2022-02-07 21:21:21.018663,,,Ohio,United States,United States,Unknown,{},{},{},{},,1,1,0
13060,case,2024-01-16 08:55:24.94454,2024-01-16 08:55:24.94454,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5212,case,2018-02-14 00:00:00,2018-02-17 00:00:00,Quartiere di Fontivegge (Perugia) - Centro la Piramide,Perugia,Perugia,Italy,Italy,Perugia,{},{},{},{},,1,1,0
4780,case,2017-01-28 00:00:00,2019-05-27 00:00:00,Comune di Mira,Mira,Veneto,Italy,Italy,Mira,{},{public},{},{146},,1,0,0
5568,case,2018-12-09 00:00:00,2021-01-10 00:00:00,,,,Ireland,Ireland,Unknown,{direct},{direct},{},{4912},,1,0,0
5379,case,2018-07-03 00:00:00,2020-02-14 00:00:00,"Georgia, USA",Atlanta,Georgia,United States,United States,Atlanta,{research},"{research,deliberative}",{},{4419},,1,0,0
5168,case,2018-01-19 00:00:00,2020-08-05 00:00:00,,Vancouver,British Columbia,Canada,Canada,Vancouver,{direct},"{deliberative,direct}","{facilitate,inform}","{4258,4912,162,560}",,1,0,0
5199,case,2018-02-06 06:21:55,2018-08-06 16:50:47.716257,,Essen,,Germany,Germany,Essen,"{consultation,direct}",{},{},{},,1,1,0
5108,case,2017-11-09 00:00:00,2019-12-14 00:00:00,"Scotland, UK",,,United Kingdom,United Kingdom,"Scotland, UK",{direct},{direct},{facilitate_decisionmaking},{4912},,1,0,0
12981,case,2023-12-12 22:05:58.144545,2023-12-12 22:05:58.144545,,Mexico City,Mexico City,Mexico,Mexico,Mexico City,"{research,civil}","{informal_participation,research}","{propose,plan,collect}",{5827},,1,0,0
4367,case,2016-05-05 18:40:48,2019-09-09 17:23:38.912307,Novotel Darling Harbour,Sydney,New South Wales,Australia,Australia,Sydney,{consultation},{deliberative},"{facilitate,facilitate_decisionmaking,recruit}","{5507,566}",,1,0,0
4385,case,2016-05-17 00:00:00,2020-08-04 00:00:00,City of Darebin,Darebin,Victoria,Australia,Australia,Darebin,{},{},{},{},,1,1,0
4162,case,2014-12-12 04:14:31,2018-12-02 07:40:03.911898,,Dortmund,Nordrhein-Westfalen,Germany,Germany,Dortmund,{},{},{},{},,1,1,0
4289,case,2015-12-10 11:11:33,2019-03-07 09:15:12.292267,MT Elgon Region,,,Uganda,Uganda,MT Elgon Region,{},{},{},{},,1,1,0
6164,case,2019-10-18 18:36:38.793,2019-10-18 18:36:38.826813,,,,United States,United States,Unknown,{},{},{},{},,1,1,0
4301,case,2016-02-01 14:50:38,2018-11-16 01:21:25.641769,"San Luis Obispo, CA, United States",San Luis Obispo,,United States,United States,San Luis Obispo,{},{},{},{},,1,1,0
1268,case,2013-08-27 22:57:08,2018-12-28 22:11:13.856446,Online,,,Estonia,Estonia,Online,{},{},{},{},,1,1,0
1181,case,2013-07-18 00:00:00,2020-12-27 00:00:00,,"Sofia, Varna, Bourgas, Pleven, Plovdiv",,Bulgaria,Bulgaria,"Sofia, Varna, Bourgas, Pleven, Plovdiv","{evaluation,coproduction}",{evaluation},"{propose,collect}",{},1182.0,0,1,0
8153,case,2022-04-07 00:00:00,2022-05-12 16:59:20.057804,,,,Nigeria,Nigeria,Unknown,{cogovernance},{direct},{inform},{},,1,1,0
5355,case,2018-06-24 18:39:47.750389,2018-07-06 15:36:31.603811,"Schleswig-Holstein, Germany",,,Germany,Germany,"Schleswig-Holstein, Germany",{cogovernance},{},{},{},,1,1,0
39,case,2010-06-02 04:14:50,2017-06-03 08:48:36,,Lansing,Michigan,United States,United States,Lansing,{},{},{},{},,1,1,0
